Time,"Time Code","Country Name","Country Code","GDP (current US$) [NY.GDP.MKTP.CD]","GDP growth (annual %) [NY.GDP.MKTP.KD.ZG]","GDP per capita (current US$) [NY.GDP.PCAP.CD]","GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]"
2014,"YR2014","Chad","TCD","13922223233.5184","6.89998504532167","1024.66835402191","3.42820776580244","0.645785332472741","1.68083587513844","NA"
2014,"YR2014","Channel Islands","CHI","NA","NA","NA","NA","NA","NA","NA"
2014,"YR2014","Chile","CHL","258733363811.898","1.87639539704263","14566.1490549183","0.80493701982536","5.55315499309812","4.39500000000005","NA"
2014,"YR2014","China","CHN","10351111762216.4","7.26851324138448","7587.28973166335","6.72677292881212","0.816670575154248","1.99684708355259","4.09999990463257"
2014,"YR2014","Colombia","COL","378416020533.715","4.38571090109774","7918.07890039352","3.40494192108662","2.13692424663516","2.87781025113821","9.10000038146973"
2014,"YR2014","Comoros","COM","623751044.541731","2.06163946899514","810.075760030612","-0.363214370135196","2.11872476578709","0.578747501881133","NA"
2014,"YR2014","Congo, Dem. Rep.","ZAR","32782281736.2834","8.96947948377047","437.814931178272","5.58708723126907","0.798133196717615","NA","NA"
2014,"YR2014","Congo, Rep.","COG","14177437627.2969","6.77994095325852","3147.07152408764","4.15775428269902","-5.66899324031776","0.0771604938269337","NA"
2014,"YR2014","Costa Rica","CRI","49552639049.2446","3.50235223124649","10415.4566496773","2.38907680013058","4.73657450269911","4.51531267697624","9.60000038146973"
2014,"YR2014","Cote d'Ivoire","CIV","34253607832.4889","8.54646785204747","1545.94224925162","5.92740810730473","0.920418645043483","0.45303045973481","NA"
2014,"YR2014","Croatia","HRV","57136241867.0192","-0.360434269363935","13480.6507536281","0.0462684865982936","0.0143400534220461","-0.215196159575624","17.2999992370605"
2014,"YR2014","Cuba","CUB","NA","NA","NA","NA","NA","NA","NA"
2014,"YR2014","Curacao","CUW","NA","NA","NA","NA","NA","NA","NA"
2014,"YR2014","Cyprus","CYP","23227106275.7065","-2.49705660802132","27245.7446249009","-1.41795284909082","-0.906969762753704","-1.35498885446367","16.1000003814697"
2014,"YR2014","Czech Republic","CZE","205269709743.466","1.97815404498431","19502.4173306083","1.87085040396913","2.48031370451388","0.337186897880699","6.09999990463257"
2014,"YR2014","Denmark","DNK","346119472127.525","1.26190583842356","61330.9126252044","0.74975356020029","0.780443729703293","0.564020540449505","6.59999990463257"
2014,"YR2014","Djibouti","DJI","1589025859.84573","6.00019432397339","1813.59622614428","4.59439792046842","2.99988251662839","2.88727614472951","NA"
2014,"YR2014","Dominica","DMA","524605000","3.87858347386172","7251.83505895688","3.396101837622","-0.325498227101846","0.79913976392383","NA"
2014,"YR2014","Dominican Republic","DOM","63968906782.0737","7.34087836494631","6147.3435691579","6.05625703969221","1.44994595362719","2.99864226125157","14.5"
2014,"YR2014","Ecuador","ECU","100917372000","3.67498213973248","6345.84072505948","2.09990682745089","2.70528896360955","3.57312785043645","NA"
2014,"YR2014","Egypt, Arab Rep.","EGY","301498960051.639","2.22879101389299","3365.70742057477","-0.01454578844465","11.5128755052506","10.1458005507475","NA"
2014,"YR2014","El Salvador","SLV","25054200000","1.42526204252935","4102.0638517964","1.12532241167413","1.44236935215649","1.10577511317753","NA"
2014,"YR2014","Equatorial Guinea","GNQ","15529729676.6886","-0.284307682288414","18918.2768313328","-3.17573903288989","-9.04407709919258","4.82508957925455","NA"
2014,"YR2014","Eritrea","ERI","NA","NA","NA","NA","NA","NA","NA"
2014,"YR2014","Estonia","EST","26485161115.9446","2.90653716670559","20147.7782167553","3.17677011141228","2.01944979839853","-0.144815519467461","7.40000009536743"
2014,"YR2014","Ethiopia","ETH","55612228233.5179","10.2791870240632","573.565960346077","7.5490612958647","10.9599560124627","7.39181447995028","NA"
2014,"YR2014","Faroe Islands","FRO","NA","NA","NA","NA","NA","NA","NA"
2014,"YR2014","Fiji","FJI","4531870926.72071","6.94167454212253","5112.38189037251","6.22229589099199","3.50482122643352","0.540328895849644","NA"
2014,"YR2014","Finland","FIN","272335981538.937","-0.6983098876632","49864.5762453579","-1.10813414423026","1.65905376806954","1.04120000617985","8.69999980926514"
2014,"YR2014","France","FRA","2829192039171.84","0.259494108111838","42546.8387870273","-0.530332070329663","0.551883206296822","0.507700672785821","9.89999961853027"
2014,"YR2014","French Polynesia","PYF","NA","NA","NA","NA","NA","NA","NA"
2014,"YR2014","Gabon","GAB","18179717776.1597","4.31487712529","10772.0617537637","2.0080085292586","-0.851330985640075","4.65560789132336","NA"
2014,"YR2014","Gambia, The","GMB","850903179.260948","0.877460550688397","441.293817014382","-2.3307674884786","8.3208631509162","5.9473749217505","NA"
2014,"YR2014","Georgia","GEO","16509305827.7171","4.62333190661252","4429.65007451491","5.99884660031363","3.78048329642724","3.06881210379542","12.3999996185303"
2014,"YR2014","Germany","DEU","3868291231823.77","1.59977039232734","47767.0019056435","3.04286539054408","1.73427362778766","0.906797035167657","5"
2014,"YR2014","Ghana","GHA","38616536131.648","3.98586562415207","1441.63645311166","1.5706104255667","16.681275444563","15.4931680728743","NA"
2014,"YR2014","Gibraltar","GIB","NA","NA","NA","NA","NA","NA","NA"
2014,"YR2014","Greece","GRC","235574074998.314","0.653982658187189","21627.3542876417","1.32669022349441","-2.20816353207248","-1.31224241067529","26.5"
2014,"YR2014","Greenland","GRL","2441226080.03611","NA","43364.8828499176","NA","NA","NA","NA"
2014,"YR2014","Grenada","GRD","911803777.777778","5.68482047884461","8573.69394895841","5.24061212000679","2.39578837168368","-0.946757299033727","NA"
2014,"YR2014","Guam","GUM","NA","NA","NA","NA","NA","NA","NA"
2014,"YR2014","Guatemala","GTM","58722323918.1604","4.17416913658175","3666.59460633312","2.0621233331356","3.01622740922794","3.41836169663025","NA"
2014,"YR2014","Guinea","GIN","6624068015.50039","0.39999860108793","539.615774988756","-2.27286586679472","7.50068080996273","9.71397733405289","NA"
2014,"YR2014","Guinea-Bissau","GNB","1109009637.65258","2.54107510152161","615.940922199717","0.0708240494444965","5.42381206181719","-1.50924460570441","NA"
2014,"YR2014","Guyana","GUY","3077086275.94585","3.8409152819396","4028.1639914829","3.45213698745812","-0.385156479903614","0.920769724351735","NA"
2014,"YR2014","Haiti","HTI","8776370457.02069","2.79645782009456","830.150055114368","1.42759236088017","4.51408851413615","4.56617353058744","NA"
2014,"YR2014","Honduras","HND","19380958759.0497","3.08521496129973","2434.280046303","1.62703528136325","5.5274748368393","6.12924930313006","NA"
2014,"YR2014","Hong Kong SAR, China","HKG","291229801008.499","2.61439405983185","40215.6677311265","1.84638376417713","2.9004275546997","4.43092962641183","3.20000004768372"
2014,"YR2014","Hungary","HUN","138346650088.972","3.67222001972594","14021.902274347","3.95186745420857","3.24234329815467","-0.222315060726337","7.69999980926514"
2014,"YR2014","Iceland","ISL","17036097481.8066","1.82666045354701","52036.7318144531","0.700112085068369","3.9854591637144","2.03499971498602","4.90000009536743"
2014,"YR2014","India","IND","2042438591343.98","7.24347174583309","1576.81766887286","5.93592005150938","3.29961779958288","6.35319454414932","4.90000009536743"
2014,"YR2014","Indonesia","IDN","890487074595.966","5.02388905199018","3499.58873476515","3.70868941163624","5.38710492082946","6.39492540819923","5.90000009536743"
2014,"YR2014","Iran, Islamic Rep.","IRN","425326068422.881","4.34334340221696","5442.87477076039","3.01981902655648","12.2401204079525","17.2353586750476","10.6000003814697"
2014,"YR2014","Iraq","IRQ","223508094682.676","-2.11826806087713","6336.46806615634","-5.35366074379407","-1.78590562705293","2.23597407904676","NA"
2014,"YR2014","Ireland","IRL","250813607686.108","5.19936889535026","54321.2877185124","4.76804288187726","0.14202132106405","0.196785831420132","11.3000001907349"
2014,"YR2014","Isle of Man","IMY","NA","NA","NA","NA","NA","NA","NA"
2014,"YR2014","Israel","ISR","305674837195.003","2.59967942296133","37206.1829418069","0.64901545934697","0.959852832248771","0.475956015098954","5.90000009536743"
2014,"YR2014","Italy","ITA","2138540909211.12","-0.343160835971517","35179.6539515302","-1.25333459150013","0.807523960364165","0.241057542767966","12.6999998092651"
2014,"YR2014","Jamaica","JAM","13927110141.57","0.687750717694243","5119.2184171202","0.469946765641225","7.32860902764108","8.29000577700769","NA"
2014,"YR2014","Japan","JPN","4596156556721.9","-0.0314292658077306","36152.6900171468","0.131201954451996","1.67156373816285","2.74885464389837","3.5"
2014,"YR2014","Jordan","JOR","35826925774.6479","3.09633027522935","4830.97691525943","0.298594656005548","3.44431792866891","2.89156626506024","NA"
2014,"YR2014","Kazakhstan","KAZ","227437054841.268","4.09999999999975","13154.8445922887","2.5709498297897","5.56653324023371","6.71830657978647","5.09999990463257"
2014,"YR2014","Kenya","KEN","61395415492.333","5.33185940382775","1368.49113215797","2.58325552018832","7.99368072416327","6.87749809668873","NA"
2014,"YR2014","Kiribati","KIR","166756805.48044","3.69999999999999","1509.52118657047","1.89203222594369","1.94241631078663","NA","NA"
2014,"YR2014","Korea, Dem. People’s Rep.","PRK","NA","NA","NA","NA","NA","NA","NA"
2014,"YR2014","Korea, Rep.","KOR","1411333926201.24","3.34144751931207","27989.3539925863","2.9227732810868","0.600438308468256","1.27240642704561","3.5"
2014,"YR2014","Kosovo","KSV","7384901154.30543","1.2185338565946","4073.81911686883","1.51703503627884","3.22095036273771","NA","NA"
2014,"YR2014","Kuwait","KWT","163612438510.19","-1.6220334736164","43593.7020176514","-5.8011142864211","-4.17143139957447","2.90890092879258","NA"
2014,"YR2014","Kyrgyz Republic","KGZ","7468096566.71158","4.02403876051282","1279.76978265986","1.95799710301247","8.41522530105934","7.53424729775827","NA"
2014,"YR2014","Lao PDR","LAO","11715619755.8584","7.51527012266182","1751.39697066336","5.75828033995529","-0.303763397835581","4.13522637013445","NA"
2014,"YR2014","Latvia","LVA","31286809075.2289","2.35920521753729","15692.1915611781","3.32771953175461","1.20581869974545","0.608519269776878","10.8000001907349"
2014,"YR2014","Lebanon","LBN","45730945273.6318","1.81000763465728","8148.6391668339","-4.08779674040559","1.2750358664299","0.749718611234401","NA"
2014,"YR2014","Lesotho","LSO","2181300505.8649","3.63908275174477","1034.18528751221","2.3548446901509","6.6574949559634","5.34036167711054","NA"
2014,"YR2014","Liberia","LBR","2013000000","0.701141635823376","457.858586520261","-1.65486737281022","2.69634158013122","9.82635804315248","NA"
2014,"YR2014","Libya","LBY","41142722414.3351","-24","6573.38673726201","-23.91496575163","-17.3110142044988","NA","NA"
2014,"YR2014","Liechtenstein","LIE","NA","NA","NA","NA","NA","NA","NA"
2014,"YR2014","Lithuania","LTU","48353937110.2561","3.03246998460926","16489.7289835331","3.922190884125","1.17124976930963","0.106494137252986","10.6999998092651"
2014,"YR2014","Luxembourg","LUX","64873963098.4868","4.06929338108021","116612.884151875","1.64508357892461","0.954900704965425","0.629749069217611","5.90000009536743"
2014,"YR2014","Macao SAR, China","MAC","55522993326.7394","-0.852103999763031","96074.8369597196","-2.54335902866065","8.60519466970476","6.04090194022025","1.70000004768372"
2014,"YR2014","Macedonia, FYR","MKD","11318966946.687","3.54083434502903","5453.28127512774","3.38709132716627","1.14648937569719","-0.28101806971815","28"
2014,"YR2014","Madagascar","MDG","11011062173.0257","3.12616589452306","467.130334270816","0.294860549186666","10.0780207488816","6.080595482546","NA"
2014,"YR2014","Malawi","MWI","6047813437.31804","5.70000000377209","362.247486595025","2.501969767159","20.8837033797922","24.4336781458688","NA"
2014,"YR2014","Malaysia","MYS","338103822298.268","5.99260934195927","11307.064952828","4.44491929791528","2.47297497445595","3.1429905087904","2.90000009536743"
2014,"YR2014","Maldives","MDV","3063899508.46532","6.48058572401","7640.6471532801","4.35628476193499","3.03344330882278","2.12011309580647","NA"
2014,"YR2014","Mali","MLI","14388384092.5594","7.78872557131803","842.114337237737","4.67275473399773","0.853447780110045","0.895009182454262","8.19999980926514"
2014,"YR2014","Malta","MLT","NA","NA","NA","NA","NA","0.311500057827359","5.90000009536743"
2014,"YR2014","Marshall Islands","MHL","186716625.753117","-0.971303396439424","3529.74830339742","-1.18097510462498","-0.858264429647079","NA","NA"
2014,"YR2014","Mauritania","MRT","5442297174.11121","4.20621405554968","1370.98521248511","1.66142592146672","-7.09151591107961","3.53521885219096","NA"
2014,"YR2014","Mauritius","MUS","12612959479.583","3.62402546249687","10002.8704750471","3.4365720334673","1.74612126047835","3.21769191994718","7.69999980926514"
2014,"YR2014","Mexico","MEX","1297845522512.7","2.25031646693301","10350.814693018","0.90825256871554","4.68977204722614","4.01861720191058","4.90000009536743"
2014,"YR2014","Micronesia, Fed. Sts.","FSM","318071978.575747","-3.40289805723162","3057.09102471788","-3.70556476779007","4.2921192907303","NA","NA"
2014,"YR2014","Moldova","MDA","7983271110.60446","4.80000000000001","2244.76376248334","4.8639161488439","6.37542426753328","5.08878583159154","3.90000009536743"
2014,"YR2014","Monaco","MCO","NA","NA","NA","NA","NA","NA","NA"
2014,"YR2014","Mongolia","MNG","12226514714.5347","7.88522582881501","4201.73771089327","6.00560391641977","7.44883618596286","13.0246481115847","NA"
2014,"YR2014","Montenegro","MNE","4587741791.10639","1.78371268120176","7378.04440441034","1.6850079663423","1.03621432315606","-0.710514051710594","18"
2014,"YR2014","Morocco","MAR","110009040838.419","2.41708118165246","3190.31044414024","0.991375233710485","0.175079588914315","0.435456491254256","9.89999961853027"
2014,"YR2014","Mozambique","MOZ","16945889409.8435","7.4341409216393","622.638064437746","4.47714249805496","2.5510341016119","2.55974875844327","NA"
2014,"YR2014","Myanmar","MMR","64330041772.9259","8.4963658604641","1203.84472110364","7.57594534305741","6.58878555786421","5.47446471318948","NA"
2014,"YR2014","Namibia","NAM","12838336840.2247","6.33023213857109","5342.94446039872","3.84037346131724","6.69181893083423","5.35016966861296","NA"
2014,"YR2014","Nauru","NRU","NA","NA","NA","NA","NA","NA","NA"
2014,"YR2014","Nepal","NPL","19769642122.5833","5.38058382071026","701.680063399496","4.10985919217441","8.70061728105811","8.36797877045517","NA"
2014,"YR2014","Netherlands","NLD","879319321494.639","1.01112840751658","52138.6839244096","0.648315053712437","0.811027044456367","0.976035079699608","6.80000019073486"
2014,"YR2014","New Caledonia","NCL","NA","NA","NA","NA","NA","NA","NA"
2014,"YR2014","New Zealand","NZL","200142409766.821","3.17283580676937","44380.426584212","1.62628421785269","0.563635249095256","0.906599198819315","5.80000019073486"
2014,"YR2014","Nicaragua","NIC","11790221756.2778","4.56521214601311","1960.49090771313","3.37823898268803","8.86911522503435","6.03579186802344","NA"
2014,"YR2014","Niger","NER","8245312136.56543","7.04979794804296","431.381682137856","2.8220436487221","0.524376820166978","-0.924544719995048","NA"
2014,"YR2014","Nigeria","NGA","568498939784.021","6.30971825251392","3203.24429573261","3.51865424571179","4.66262373910699","8.05738262644612","4.80000019073486"
2014,"YR2014","Northern Mariana Islands","MNP","NA","NA","NA","NA","NA","NA","NA"
2014,"YR2014","Norway","NOR","500519016133.298","2.21476279313688","97429.7084759454","1.0685248444225","0.476296313583987","2.02509628525307","3.5"
2014,"YR2014","Oman","OMN","81796618985.6957","2.89420554420494","19309.6124499023","-5.10075611090201","1.67974902370929","1.01401483924155","NA"
2014,"YR2014","Pakistan","PAK","243382758001.33","4.73835494419686","1315.26762194284","2.55825824325215","6.94841708465961","7.19167116470147","5.59999990463257"
2014,"YR2014","Palau","PLW","250900000","4.25652667423384","11892.6861639096","3.37689157218077","5.22798264027655","NA","NA"
2014,"YR2014","Panama","PAN","49165773100","6.05333405751874","12712.431328999","4.35726386859329","3.35135348620135","2.63782935747804","4.80000019073486"
2014,"YR2014","Papua New Guinea","PNG","16928680397.4185","8.5339018016779","2268.17253944302","6.28409510048851","10.974680753184","5.20793950850662","NA"
2014,"YR2014","Paraguay","PRY","30881166852.3116","4.72233374488668","4712.87020536405","3.33431314526227","5.13903095376746","5.02882767456785","6"
2014,"YR2014","Peru","PER","202855201908.123","2.38417295969253","6549.3892292809","1.03653156652778","3.02732444485621","3.22604678885383","6"
2014,"YR2014","Philippines","PHL","284777093019.065","6.13234304368882","2872.51216471657","4.45478539790732","3.20517769770794","4.1044776119403","6.80000019073486"
2014,"YR2014","Poland","POL","544982089079.093","3.28253807593806","14337.2063674308","3.35987009764609","0.493068431156843","0.106951871658061","9"
2014,"YR2014","Portugal","PRT","230116913840.321","0.905794224709112","22124.3670925451","1.45133808615692","0.951375873581185","-0.278153367467859","13.8999996185303"
2014,"YR2014","Puerto Rico","PRI","NA","NA","NA","NA","NA","NA","13.8999996185303"
2014,"YR2014","Qatar","QAT","210109340659.341","4.18377302980284","96732.5290262219","0.788932219914386","-0.105798267520711","3.08247431271406","NA"
2014,"YR2014","Romania","ROM","199324435686.134","2.95904700688921","10011.7859226299","3.34542956513455","1.71544382904283","1.06896102203103","6.80000019073486"
2014,"YR2014","Russian Federation","RUS","2030972571014.27","0.706370560425242","13902.1428503026","-1.07468330529909","8.98608509205128","7.81289506953224","5.19999980926514"
2014,"YR2014","Rwanda","RWA","7912161659.7618","7.00913242009133","697.626501273706","4.52345243446143","3.65184567055572","1.78410041196773","NA"
2014,"YR2014","Samoa","WSM","800418989.621751","1.19614733672142","4172.21710037661","0.42865068903744","0.296305760416928","-0.406816088425253","NA"
2014,"YR2014","San Marino","SMR","NA","NA","NA","NA","NA","NA","6.59999990463257"
2014,"YR2014","Sao Tome and Principe","STP","337413477.240837","4.47855413556681","1810.72156164921","2.2604972285877","5.76019182197309","6.9877692759449","NA"
2014,"YR2014","Saudi Arabia","SAU","753831466666.667","3.63874159548291","24406.4678217219","1.33859000742885","-2.28004411807076","2.67052555416665","5.90000009536743"
2014,"YR2014","Senegal","SEN","15657551477.2003","4.31105102226705","1067.131753327","1.10110550879112","0.469312523036209","-1.07974481658661","NA"
2014,"YR2014","Serbia","SRB","44210806365.6817","-1.8313011070928","6200.17322102474","-1.36932596510563","2.70811000360125","2.08244793880155","NA"
2014,"YR2014","Seychelles","SYC","1422530791.5588","3.31698502839444","15563.7942183676","1.62141087584966","3.14922847037819","1.38583454581259","NA"
2014,"YR2014","Sierra Leone","SLE","5005662070.72105","4.59084130913934","792.583550409334","2.3258753470633","0.78468403399927","7.32944438834534","NA"
2014,"YR2014","Singapore","SGP","306344408491.832","3.26001528805058","56007.288209027","1.92791275440254","0.0434174537431176","1.010101010101","1.70000004768372"
2014,"YR2014","Sint Maarten (Dutch part)","SXM","NA","NA","NA","NA","NA","NA","NA"
2014,"YR2014","Slovak Republic","SVK","100252753084.782","2.52190923536976","18501.4296155336","2.42246467733673","-0.180527534064083","-0.0761653295420083","13.1999998092651"
2014,"YR2014","Slovenia","SVN","49491396798.0619","3.04836206773822","24001.880133688","2.94706184663455","0.813763183558592","0.200074857940044","9.69999980926514"
2014,"YR2014","Solomon Islands","SLB","1158190175.3149","1.50742629128797","2024.20286123362","-0.530276245858673","8.75094144320627","5.16590237925214","NA"
2014,"YR2014","Somalia","SOM","5707000000","NA","542.615883955694","NA","NA","NA","NA"
2014,"YR2014","South Africa","ZAF","349873026988.676","1.54870063532459","6472.10102734624","-0.0788828633512395","5.79552879780148","6.37525900888742","24.8999996185303"
2014,"YR2014","South Sudan","SSD","13282084033.8983","3.37364847715736","1115.09351496025","-0.595765402990182","-3.08515664245502","3.25907352717468","NA"
2014,"YR2014","Spain","ESP","1381342101735.68","1.36067301686447","29718.5002155441","1.66414521300406","-0.396462549040706","-0.147031810368282","24.3999996185303"
2014,"YR2014","Sri Lanka","LKA","80028186274.5098","4.87860303349355","3852.88076041162","3.90914119812544","3.86073510406382","3.27782562924662","4.30000019073486"
2014,"YR2014","St. Kitts and Nevis","KNA","864766185.185185","6.90307093764655","15739.0467600682","5.65200303918803","2.74804767832319","0.247865392364811","NA"
2014,"YR2014","St. Lucia","LCA","1404430555.55556","0.45608895444613","7647.52950287542","-0.276907637886666","4.77136433285243","3.51847818194992","NA"
2014,"YR2014","St. Martin (French part)","MAF","NA","NA","NA","NA","NA","NA","NA"
2014,"YR2014","St. Vincent and the Grenadines","VCT","729738560.37037","0.656613575403341","6672.8105374028","0.626239871599509","0.602532822409231","0.193858560793735","NA"
2014,"YR2014","Sudan","SDN","73814947340.8984","3.10000026189263","1875.84328741646","0.911782840109751","29.8841338815857","36.9077637690777","NA"
2014,"YR2014","Suriname","SUR","5210303030.30303","1.84290923425642","9680.11591367368","0.935070694204327","-0.290195264602147","3.38974572646988","NA"
2014,"YR2014","Swaziland","SWZ","4412891833.36865","2.45037236456535","3477.14924558956","0.959281879292291","6.11929458189731","5.68526686359439","NA"
2014,"YR2014","Sweden","SWE","571100683085.099","2.26697842199903","58899.9797944845","1.25728276968935","1.62959569289511","-0.179638494114759","8"
2014,"YR2014","Switzerland","CHE","701037135966.049","1.88947694383224","85610.8420285261","0.653872544504168","-0.710143057429448","-0.0131860440706863","4.5"
2014,"YR2014","Syrian Arab Republic","SYR","NA","NA","NA","NA","NA","NA","NA"
2014,"YR2014","Tajikistan","TJK","9236309138.04277","6.69925065988284","1113.36635446715","4.33337808255698","5.46374300346335","6.10442765129668","NA"
2014,"YR2014","Tanzania","TZA","48030400964.2053","6.96513296158979","954.618987954616","3.64923360487626","4.67392497441898","6.13161432988024","NA"
2014,"YR2014","Thailand","THA","404320038916.496","0.817633101784082","5969.94011583791","0.408924548578412","0.962937087364651","1.89037712548685","0.800000011920929"
2014,"YR2014","Timor-Leste","TMP","1371172832.77153","5.5","1131.23085071824","2.71145987936707","-1.46399629393731","0.443548387097418","NA"
2014,"YR2014","Togo","TGO","4482535926.29673","5.93749137193187","629.9976439467","3.16153112459132","3.7588176275634","0.186716067100334","NA"
2014,"YR2014","Tonga","TON","434386306.626299","2.14395546502062","4114.05211511279","1.71152741496792","2.28601078721088","2.5108763325111","NA"
2014,"YR2014","Trinidad and Tobago","TTO","28874122633.5743","0.816480106475595","21317.449265568","0.351802967445636","4.52701142002205","5.68441814595646","NA"
2014,"YR2014","Tunisia","TUN","47603227896.5659","2.29999997197415","4328.90419734881","1.27575338694655","5.11982811303031","4.93773530263511","NA"
